customer_id,recency,frequency,monetary,segment,churned
16771,93,8,3348.240000000,à_surveiller,False
13446,248,11,3881.890000000,sain,True
13118,26,7,2017.300000000,sain,False
18257,24,7,2968.720000000,sain,False
15370,21,4,2480.900000000,sain,False
18094,36,9,5151.420000000,sain,False
17204,59,7,5190.290000000,sain,False
16503,32,10,3275.800000000,sain,False
17646,37,12,4149.790000000,sain,True
16817,3,11,2379.580000000,sain,False
17389,3,41,30518.540000000,sain,False
17611,19,19,6359.700000000,sain,False
17430,183,3,582.010000000,à_risque_critique,False
13295,177,4,1101.970000000,à_surveiller,True
17307,213,11,3999.890000000,sain,True
14607,79,9,8063.130000000,sain,False
13742,2,8,2156.020000000,sain,False
13512,78,4,713.390000000,à_risque_critique,True
12978,203,5,2502.820000000,à_surveiller,True
15605,70,7,1428.750000000,à_surveiller,False
14655,40,4,2756.840000000,à_surveiller,False
17884,129,19,2953.280000000,sain,False
14841,92,11,5649.090000000,sain,False
16997,106,3,702.000000000,à_risque_critique,True
16307,247,3,1194.920000000,à_risque_critique,True
14370,268,6,1175.780000000,à_risque_critique,True
17440,65,3,261.780000000,à_risque_critique,False
17032,421,5,2916.970000000,à_surveiller,True
15730,24,3,1073.130000000,à_surveiller,False
15620,38,3,1264.190000000,à_surveiller,False
14533,170,5,1950.150000000,à_surveiller,False
15117,33,4,1246.590000000,à_surveiller,False
13435,7,3,1109.060000000,à_surveiller,False
14160,428,7,8421.470000000,à_surveiller,True
15192,9,4,1675.060000000,à_surveiller,False
16209,4,6,2452.220000000,sain,False
14852,70,13,3800.890000000,sain,False
16187,21,7,2564.640000000,sain,False
15898,44,24,5206.670000000,sain,False
13098,3,9,7734.970000000,sain,False
14395,40,16,6326.240000000,sain,False
17419,67,13,4319.750000000,sain,False
13324,21,15,7190.510000000,sain,False
13891,196,3,863.560000000,à_risque_critique,True
15577,123,3,168.750000000,à_risque_critique,False
14779,98,3,386.150000000,à_risque_critique,True
15729,30,3,192.550000000,à_risque_critique,True
16795,183,3,2492.390000000,à_surveiller,True
13823,198,5,2445.790000000,à_surveiller,False
14028,368,3,10396.500000000,à_surveiller,True
17323,33,7,938.490000000,à_surveiller,False
14191,2,5,919.600000000,à_surveiller,False
15885,201,12,1572.470000000,à_surveiller,False
14639,109,5,3229.600000000,à_surveiller,False
16812,178,4,2392.000000000,à_surveiller,True
16007,33,4,1742.950000000,à_surveiller,False
16711,120,6,1816.250000000,à_surveiller,False
16529,8,4,2012.000000000,sain,True
13878,365,3,1191.530000000,à_risque_critique,False
16387,140,5,918.550000000,à_risque_critique,True
15712,1,9,2858.700000000,sain,False
17243,54,54,15066.610000000,sain,False
13002,136,3,414.130000000,à_risque_critique,True
17028,399,3,1593.830000000,à_risque_critique,True
16792,100,5,623.460000000,à_risque_critique,True
17937,75,4,3327.480000000,à_surveiller,False
14489,25,4,1574.930000000,à_surveiller,True
16807,33,5,1654.120000000,à_surveiller,False
15861,85,6,1950.610000000,à_surveiller,False
16229,30,5,2215.460000000,à_surveiller,False
13758,19,12,8475.110000000,sain,False
17825,416,4,731.960000000,à_risque_critique,True
15774,236,5,1057.890000000,à_risque_critique,False
16980,73,3,1473.330000000,à_risque_critique,True
15972,274,5,1810.270000000,à_surveiller,True
18194,256,5,3188.200000000,à_surveiller,False
14916,142,5,2069.020000000,à_surveiller,False
18149,33,6,1562.310000000,à_surveiller,False
14640,45,5,1955.430000000,à_surveiller,False
16045,63,6,2955.480000000,sain,False
14560,14,31,5108.260000000,sain,False
14527,2,93,22790.060000000,sain,False
16033,18,18,5297.400000000,sain,False
15194,16,22,8472.340000000,sain,False
17683,203,3,819.010000000,à_risque_critique,True
17880,182,3,824.920000000,à_risque_critique,True
13008,141,3,612.130000000,à_risque_critique,True
14173,37,3,249.200000000,à_risque_critique,False
18214,348,4,1780.340000000,à_risque_critique,True
15636,100,3,1026.520000000,à_risque_critique,False
15695,84,4,1131.040000000,à_surveiller,True
16892,1,3,339.540000000,à_surveiller,False
15734,18,3,1502.500000000,à_surveiller,False
12947,1,4,1642.930000000,à_surveiller,False
16984,222,7,6273.450000000,à_surveiller,False
16202,178,9,2501.990000000,à_surveiller,True
15015,319,13,2354.520000000,à_surveiller,True
14341,33,14,2988.190000000,sain,False
13728,16,13,2332.960000000,sain,False
12836,37,13,5634.160000000,sain,False
15240,9,10,3798.790000000,sain,False
17238,2,24,5586.140000000,sain,False
12897,22,4,514.250000000,à_surveiller,True
16400,213,8,2855.510000000,à_surveiller,False
16938,126,6,4574.400000000,sain,False
18065,1,22,4865.950000000,sain,False
17137,234,6,1133.630000000,à_surveiller,True
16960,70,6,1735.960000000,à_surveiller,False
14711,3,6,1603.990000000,sain,False
13206,218,13,8377.320000000,sain,True
13015,15,10,5003.180000000,sain,False
13679,311,3,281.260000000,à_risque_critique,True
18247,232,3,839.730000000,à_risque_critique,True
17003,220,4,830.160000000,à_risque_critique,True
15278,379,4,496.160000000,à_risque_critique,True
14595,131,3,587.650000000,à_risque_critique,False
17046,262,4,1264.050000000,à_risque_critique,False
16083,178,3,1371.780000000,à_risque_critique,False
13760,74,4,1211.940000000,à_risque_critique,False
17640,197,5,2547.280000000,à_surveiller,False
14009,16,3,1099.910000000,à_surveiller,True
16331,250,6,2037.700000000,à_surveiller,True
14467,130,9,1753.930000000,à_surveiller,False
17889,30,7,774.870000000,à_surveiller,True
17090,45,9,1754.580000000,à_surveiller,False
13848,115,7,3015.000000000,à_surveiller,False
15980,72,5,4955.000000000,à_surveiller,False
14032,24,10,3410.250000000,sain,False
14472,5,6,1821.010000000,sain,False
17146,81,12,5674.340000000,sain,False
16456,45,11,6281.150000000,sain,False
14952,24,28,13064.470000000,sain,False
12949,24,17,13610.180000000,sain,False
17287,23,18,3548.190000000,sain,False
16153,3,9,4009.360000000,sain,False
12901,2,12,8061.800000000,sain,False
16458,5,19,3538.300000000,sain,False
16008,22,13,5044.500000000,sain,False
13050,3,27,9857.570000000,sain,False
17873,2,17,6114.460000000,sain,False
16916,190,3,739.320000000,à_risque_critique,False
13849,215,3,1931.350000000,à_risque_critique,False
17908,191,5,1411.540000000,à_risque_critique,True
14469,234,4,2112.210000000,à_risque_critique,True
15724,19,3,310.850000000,à_surveiller,True
14920,30,3,1607.170000000,à_surveiller,True
17213,134,9,3338.020000000,à_surveiller,False
17725,10,4,1269.630000000,à_surveiller,False
15789,176,6,1962.010000000,à_surveiller,True
13012,31,6,2018.380000000,sain,False
17157,298,17,4832.900000000,sain,False
13316,72,7,8836.320000000,sain,False
16086,18,8,2330.660000000,sain,False
13552,23,15,5100.140000000,sain,False
17519,24,12,4221.050000000,sain,False
12957,4,9,6404.720000000,sain,False
17869,33,5,918.940000000,à_surveiller,False
13000,77,3,956.180000000,à_risque_critique,False
14353,33,3,376.500000000,à_risque_critique,True
16329,245,4,1703.070000000,à_risque_critique,True
13948,178,4,548.760000000,à_risque_critique,True
16298,4,5,601.800000000,à_surveiller,False
13026,38,6,1001.440000000,à_surveiller,False
13784,3,9,1475.870000000,sain,False
13021,33,11,3035.860000000,sain,False
15446,194,3,403.950000000,à_risque_critique,True
15261,199,3,1253.180000000,à_risque_critique,False
15869,95,3,323.660000000,à_risque_critique,True
16282,157,3,1307.580000000,à_risque_critique,True
16946,201,5,1222.040000000,à_risque_critique,True
14730,50,3,555.600000000,à_risque_critique,False
13258,23,3,561.220000000,à_surveiller,False
13464,212,5,2422.960000000,à_surveiller,False
13152,235,7,2146.380000000,à_surveiller,True
17007,19,5,692.900000000,à_surveiller,False
14644,116,6,1604.460000000,à_surveiller,False
17311,134,5,2738.170000000,à_surveiller,False
15164,26,8,1594.050000000,à_surveiller,False
15380,183,7,2018.900000000,à_surveiller,False
14572,72,7,3854.370000000,sain,False
15465,51,26,10464.490000000,sain,False
17504,24,18,9565.120000000,sain,True
13881,31,27,31589.040000000,sain,False
17799,60,16,4674.290000000,sain,False
16259,228,3,361.940000000,à_risque_critique,True
13727,429,6,746.570000000,à_risque_critique,False
14037,182,5,801.550000000,à_risque_critique,False
16414,98,4,484.260000000,à_risque_critique,False
15393,99,4,783.580000000,à_risque_critique,False
17356,129,5,946.470000000,à_risque_critique,True
16096,82,4,1584.970000000,à_risque_critique,True
15030,86,7,1614.390000000,à_surveiller,False
16092,15,5,1363.810000000,à_surveiller,False
17063,107,8,2496.760000000,à_surveiller,False
17722,7,4,4107.200000000,sain,False
16131,25,8,8115.400000000,sain,False
13305,63,10,2394.100000000,sain,False
13523,17,4,3505.880000000,sain,False
17069,44,9,4157.650000000,sain,False
18055,21,10,7773.910000000,sain,False
14031,14,36,31616.870000000,sain,False
17739,14,14,6010.010000000,sain,False
14530,3,13,4832.330000000,sain,False
17167,197,3,867.110000000,à_risque_critique,True
15589,73,3,478.530000000,à_risque_critique,True
17691,176,4,780.050000000,à_risque_critique,True
15361,179,4,689.070000000,à_risque_critique,True
16620,78,5,1675.730000000,à_surveiller,False
13155,144,4,1347.620000000,à_surveiller,False
16172,59,4,943.720000000,à_surveiller,False
15855,1,5,815.170000000,à_surveiller,False
13762,36,5,2472.480000000,à_surveiller,True
16554,40,7,2318.730000000,sain,False
12937,15,7,2021.570000000,sain,False
16143,30,10,4060.060000000,sain,False
15581,44,32,4732.680000000,sain,False
15862,22,11,2581.270000000,sain,False
13713,226,3,743.260000000,à_risque_critique,True
15798,310,3,1535.370000000,à_risque_critique,True
16794,198,5,868.200000000,à_risque_critique,False
17642,247,3,1112.200000000,à_risque_critique,False
16714,135,3,1514.800000000,à_risque_critique,True
16087,207,5,1739.920000000,à_risque_critique,True
17043,84,5,1055.970000000,à_surveiller,False
16732,221,3,3783.890000000,à_surveiller,False
14861,198,9,1254.940000000,à_surveiller,False
17113,392,6,2322.590000000,à_surveiller,True
14482,57,7,2527.860000000,sain,False
13748,50,7,1900.950000000,sain,False
14107,38,8,3649.150000000,sain,False
14217,2,14,2401.160000000,sain,False
15044,25,26,12754.290000000,sain,False
13798,4,86,61484.740000000,sain,False
14122,224,3,362.420000000,à_risque_critique,True
14301,234,3,1352.040000000,à_risque_critique,False
13665,204,3,1711.660000000,à_risque_critique,True
14967,259,5,1518.810000000,à_risque_critique,False
14998,59,3,524.500000000,à_risque_critique,False
14327,200,5,1583.280000000,à_risque_critique,False
13916,281,4,1275.810000000,à_risque_critique,True
13239,79,5,1594.690000000,à_surveiller,True
13473,150,7,2476.380000000,à_surveiller,False
17138,93,7,4417.270000000,sain,True
14525,3,13,5933.430000000,sain,False
17512,18,14,3845.250000000,sain,False
14035,85,6,2129.280000000,à_surveiller,False
17633,197,3,732.550000000,à_risque_critique,False
17321,212,4,1040.320000000,à_risque_critique,False
13696,239,3,2020.400000000,à_risque_critique,True
15638,196,6,2265.200000000,à_surveiller,True
17422,38,7,2243.460000000,sain,False
17218,32,13,3178.540000000,sain,False
14135,4,18,7395.070000000,sain,False
18229,2,17,6736.710000000,sain,False
17363,213,3,940.860000000,à_risque_critique,True
16544,337,4,376.700000000,à_risque_critique,True
16862,365,4,662.330000000,à_risque_critique,True
13346,280,6,299.400000000,à_risque_critique,True
13443,266,6,1276.370000000,à_surveiller,True
17135,107,5,1309.180000000,à_surveiller,False
14130,137,4,1882.670000000,à_surveiller,True
15751,278,11,1380.440000000,à_surveiller,True
17227,74,8,1448.860000000,à_surveiller,False
12990,3,6,809.900000000,à_surveiller,False
16059,72,9,2405.610000000,à_surveiller,False
13329,184,7,4628.170000000,sain,False
18170,35,7,2201.900000000,sain,False
12857,28,6,3688.000000000,sain,True
16705,25,30,36088.550000000,sain,False
14388,21,11,4661.350000000,sain,False
16161,16,34,9544.340000000,sain,False
15303,108,3,1224.180000000,à_risque_critique,True
15671,60,3,1033.130000000,à_surveiller,False
12908,130,4,1344.000000000,à_surveiller,False
17235,190,7,1696.720000000,à_surveiller,False
17594,72,3,1819.700000000,à_surveiller,False
17974,37,4,1290.040000000,à_surveiller,False
13368,74,4,1021.500000000,à_surveiller,True
14715,116,6,1204.620000000,à_surveiller,False
16239,7,5,1425.900000000,à_surveiller,False
16218,24,10,3084.050000000,sain,False
13941,115,12,8128.300000000,sain,False
16316,24,10,4635.110000000,sain,False
14506,101,4,1845.360000000,à_surveiller,False
18245,29,17,5064.210000000,sain,False
18041,1,31,7305.000000000,sain,False
13540,285,3,632.390000000,à_risque_critique,True
13133,91,3,200.450000000,à_risque_critique,True
15425,218,4,1944.570000000,à_surveiller,True
16442,45,4,719.710000000,à_surveiller,False
17150,194,6,1375.650000000,à_surveiller,True
17732,190,8,2470.390000000,à_surveiller,True
16010,63,11,1724.060000000,sain,True
13888,36,6,1802.940000000,sain,False
15227,33,7,2145.910000000,sain,False
15373,28,11,2197.230000000,sain,False
13824,21,10,2848.800000000,sain,False
13327,3,16,8042.450000000,sain,False
16888,218,3,437.150000000,à_risque_critique,True
16784,194,4,788.930000000,à_risque_critique,False
16054,236,3,1327.980000000,à_risque_critique,False
17374,36,3,727.110000000,à_risque_critique,True
16391,218,4,1100.210000000,à_risque_critique,True
14643,176,4,1344.020000000,à_risque_critique,False
16511,84,4,1207.510000000,à_surveiller,False
16777,75,4,1258.660000000,à_surveiller,False
13168,17,4,1528.780000000,à_surveiller,False
15987,17,5,746.930000000,à_surveiller,False
13874,176,7,2049.150000000,à_surveiller,True
17769,96,9,3989.860000000,sain,False
13623,28,9,2370.630000000,sain,False
17029,54,6,1779.300000000,sain,False
16725,120,13,1880.660000000,sain,True
14794,21,7,1313.530000000,sain,False
13044,109,11,4853.900000000,sain,True
16401,28,16,4411.020000000,sain,False
17412,14,13,3869.280000000,sain,False
15186,292,3,991.790000000,à_risque_critique,False
12845,85,4,354.090000000,à_risque_critique,True
17076,91,5,735.870000000,à_risque_critique,False
12999,14,3,455.880000000,à_surveiller,True
15717,52,5,607.000000000,à_surveiller,True
12986,246,10,2729.840000000,à_surveiller,True
17578,36,7,1047.330000000,à_surveiller,True
15031,100,11,2639.270000000,sain,False
14829,2,6,1526.920000000,sain,False
17581,31,28,11132.270000000,sain,False
12747,16,21,7171.930000000,sain,False
17644,21,12,4054.730000000,sain,False
15033,26,3,1165.840000000,à_surveiller,False
14194,14,22,10728.940000000,sain,False
14204,240,3,901.930000000,à_risque_critique,False
13920,249,4,1774.680000000,à_risque_critique,True
13783,305,4,1542.090000000,à_risque_critique,True
13650,25,6,2197.180000000,sain,False
16409,60,9,4483.720000000,sain,False
14060,1,22,6773.760000000,sain,False
13985,2,10,4126.030000000,sain,False
16234,294,3,333.180000000,à_risque_critique,True
16848,194,3,1130.200000000,à_risque_critique,False
13855,318,4,1310.340000000,à_risque_critique,True
16348,9,4,909.750000000,à_surveiller,False
13431,224,6,2047.140000000,à_surveiller,False
13736,78,6,2391.840000000,à_surveiller,False
17652,1,4,1629.400000000,à_surveiller,False
17682,10,8,3089.860000000,sain,False
17613,12,7,2527.010000000,sain,False
15903,45,7,4454.720000000,sain,False
14312,4,9,2333.290000000,sain,False
15518,33,11,3264.060000000,sain,False
13059,67,10,2303.170000000,sain,True
14898,58,12,2815.220000000,sain,False
14088,8,6,28899.830000000,sain,False
14667,32,40,16608.250000000,sain,False
12924,16,11,2183.020000000,sain,False
16186,7,19,6366.520000000,sain,False
17735,5,17,10256.070000000,sain,False
18022,203,4,983.050000000,à_risque_critique,False
16004,292,5,2146.390000000,à_surveiller,True
14475,4,3,847.470000000,à_surveiller,False
17214,67,4,613.670000000,à_surveiller,False
17343,173,6,1259.940000000,à_surveiller,True
14522,16,5,1062.710000000,à_surveiller,False
16395,141,11,2500.660000000,sain,False
16253,73,6,5276.690000000,sain,False
15811,23,5,2873.140000000,sain,False
14045,155,15,10905.030000000,sain,False
17068,7,37,7244.040000000,sain,False
14740,15,11,4161.060000000,sain,True
14040,1,29,10986.710000000,sain,False
16327,17,14,9295.560000000,sain,False
16939,306,3,449.000000000,à_risque_critique,True
14915,95,10,1646.050000000,à_surveiller,False
17044,192,11,11013.820000000,sain,False
15812,7,10,4454.550000000,sain,False
12998,310,3,920.080000000,à_risque_critique,True
16565,182,4,773.050000000,à_risque_critique,True
16139,24,3,615.540000000,à_risque_critique,False
12963,183,5,2110.760000000,à_surveiller,False
17744,68,5,1615.700000000,à_surveiller,False
16326,32,13,2156.710000000,sain,False
13141,32,16,6680.860000000,sain,False
17961,1,82,2599.850000000,sain,False
